Source,Target,Type,Weight
1380209662,2316152845,Undirected,2
1380524622,1999177221,Undirected,1
1380524622,2118662037,Undirected,2
1380524622,2143685743,Undirected,1
1380888720,2258678973,Undirected,1
1380888728,2258678973,Undirected,3
1381347486,2258678973,Undirected,2
1381801167,2316152845,Undirected,1
1382034111,1397974082,Undirected,1
1382034111,1515568582,Undirected,1
1382034111,1575684088,Undirected,3
1382034111,2000111554,Undirected,1
1382034111,2005440168,Undirected,7
1382034111,2034263179,Undirected,3
1382034111,2042485075,Undirected,1
1382034111,2051803210,Undirected,1
1382034111,2064840021,Undirected,1
1382034111,2067734794,Undirected,1
1382034111,2109127734,Undirected,1
1382034111,2118204065,Undirected,2
1382034111,2118952622,Undirected,3
1382034111,2122374354,Undirected,1
1382034111,2135300884,Undirected,1
1382034111,2137324721,Undirected,2
1382034111,2140459315,Undirected,1
1382034111,2143685743,Undirected,1
1382034111,2146324552,Undirected,1
1382034111,2146401045,Undirected,1
1382034111,2152349534,Undirected,1
1382034111,2153245275,Undirected,1
1382034111,2164475619,Undirected,1
1382034111,2187310971,Undirected,1
1382034111,2258225151,Undirected,1
1382034111,2266083525,Undirected,1
1382034111,2275355343,Undirected,1
1382034111,2289622532,Undirected,1
1382034111,2292181200,Undirected,1
1382311008,2263679266,Undirected,1
1383116857,2066974703,Undirected,1
1383116857,2316152845,Undirected,1
1387853874,1999177221,Undirected,3
1387853874,2143685743,Undirected,2
1387872831,1491203133,Undirected,1
1387886989,2119405028,Undirected,1
1387902104,2056708985,Undirected,1
1387902104,2069598408,Undirected,1
1388034628,1999177221,Undirected,1
1388034628,2118662037,Undirected,1
1388034628,2143685743,Undirected,1
1388038169,2064478172,Undirected,1
1388038169,2175252267,Undirected,1
1388038169,2243272744,Undirected,2
1388038169,2294934560,Undirected,2
1388038169,2408462831,Undirected,2
1388063603,1825721854,Undirected,1
1388063603,2335761675,Undirected,1
1388559713,2292402355,Undirected,5
1388580905,2119060995,Undirected,4
1388580905,2267874765,Undirected,1
1388726511,1405434669,Undirected,1
1388726511,2051301928,Undirected,2
1388726511,2066151945,Undirected,3
1388726511,2108327687,Undirected,1
1388726511,2192703037,Undirected,1
1388726511,2212032306,Undirected,1
1388726511,2252267710,Undirected,1
1388726511,2258225151,Undirected,1
1388726511,2261392157,Undirected,1
1388726511,2261393101,Undirected,2
1388726511,2265956104,Undirected,8
1388726511,2283134097,Undirected,3
1388726511,2283847411,Undirected,3
1388726511,2283873071,Undirected,1
1388726511,2284724648,Undirected,1
1388726511,2284985689,Undirected,1
1388726511,2305661314,Undirected,1
1388726511,2306567563,Undirected,1
1388726511,2311498038,Undirected,2
1388726511,2325900814,Undirected,1
1388726511,2343777583,Undirected,1
1388726511,2360305970,Undirected,1
1388726511,2363576235,Undirected,1
1388910746,2118662037,Undirected,1
1389373631,2283207460,Undirected,1
1389546686,2343867057,Undirected,2
1389949769,2154170708,Undirected,2
1389987604,1491203133,Undirected,1
1389987604,2258678973,Undirected,1
1389987604,2316152845,Undirected,1
1390046746,2265578799,Undirected,6
1390097544,2067823691,Undirected,1
1390178926,2057544908,Undirected,1
1390662136,2249968437,Undirected,1
1390669455,2292402355,Undirected,1
1390770335,2258678973,Undirected,20
1390993095,2346333261,Undirected,1
1392210699,2109460766,Undirected,1
1392569804,2110785294,Undirected,1
1392569804,2112216694,Undirected,1
1392620177,2068292250,Undirected,2
1393584144,2281907225,Undirected,3
1393584144,2283207460,Undirected,5
1395031988,2265578799,Undirected,1
1396780695,2367856237,Undirected,1
1397904824,2265578799,Undirected,1
1398038481,1491203133,Undirected,1
1398038481,2292402355,Undirected,1
1398493034,2197900626,Undirected,1
1398510796,2351778835,Undirected,1
1398708985,1689633894,Undirected,1
1399012067,2108645437,Undirected,3
1399253292,1403462444,Undirected,1
1399987315,2115388960,Undirected,1
1400225770,2000111554,Undirected,1
1401684796,2302806607,Undirected,6
1401958288,2299942582,Undirected,1
1402926159,2359081107,Undirected,1
1403182206,1781789550,Undirected,1
1403344802,2192723080,Undirected,3
1403355755,2088473814,Undirected,2
1403355755,2110192091,Undirected,1
1403355755,2245305584,Undirected,1
1403355755,2266124380,Undirected,2
1403355755,2270433937,Undirected,1
1403355755,2303532243,Undirected,1
1403355755,2394186737,Undirected,1
1403355755,2402862255,Undirected,1
1403462444,2075288097,Undirected,1
1403462444,2116314025,Undirected,1
1403462444,2152803550,Undirected,4
1403593133,1404998735,Undirected,1
1404060687,2258678973,Undirected,2
1404084961,2349547241,Undirected,1
1404419971,2108645437,Undirected,2
1404844233,2243106595,Undirected,1
1404998735,1414413396,Undirected,1
1404998735,1614034918,Undirected,1
1404998735,2141242623,Undirected,1
1404998735,2150483294,Undirected,2
1404998735,2282764197,Undirected,1
1405254064,2058741945,Undirected,1
1405254064,2108645437,Undirected,1
1405254064,2247827609,Undirected,3
1405254064,2266124380,Undirected,1
1405254064,2324435887,Undirected,1
1405271240,1422222605,Undirected,1
1405271240,1422935628,Undirected,1
1405271240,2087090601,Undirected,2
1405271240,2088987077,Undirected,1
1405271240,2111475244,Undirected,2
1405271240,2129372197,Undirected,1
1405271240,2129380837,Undirected,1
1405271240,2168315914,Undirected,1
1405977661,2108645437,Undirected,3
1405991725,2381580561,Undirected,1
1406174786,2258678973,Undirected,1
1409841825,2112216694,Undirected,3
1410227110,2107965211,Undirected,1
1411222609,2292402355,Undirected,2
1411296520,2098477702,Undirected,1
1411377531,2000111554,Undirected,1
1412217815,2000111554,Undirected,1
1412355294,2004068612,Undirected,2
1412561558,2004068612,Undirected,2
1416519437,2108267457,Undirected,2
1416657816,2292402355,Undirected,6
1420040153,2115665083,Undirected,1
1421733531,2068097630,Undirected,1
1422426196,2299942582,Undirected,1
1423275477,2056528933,Undirected,1
1423275477,2258225151,Undirected,1
1423394745,2118662037,Undirected,1
1423476966,2055686380,Undirected,1
1423832257,2109460766,Undirected,4
1423832257,2266124380,Undirected,1
1425082935,2258678973,Undirected,16
1430714440,2115665083,Undirected,5
1431361311,2108645437,Undirected,1
1432959199,2282963082,Undirected,1
1434779698,2007527690,Undirected,1
1436202543,2316152845,Undirected,2
1438950084,1438950225,Undirected,1
1438950084,2283207460,Undirected,1
1438950225,1438950520,Undirected,1
1438950225,1438952906,Undirected,1
1438950225,1443432611,Undirected,1
1438950225,1557583873,Undirected,1
1438950225,2069054263,Undirected,1
1438950225,2150311119,Undirected,11
1438950225,2212962291,Undirected,1
1438950225,2260088092,Undirected,1
1438950225,2260277489,Undirected,1
1438950225,2265754339,Undirected,1
1438950225,2279567205,Undirected,1
1438950225,2283207460,Undirected,1
1438950225,2313693870,Undirected,1
1438950520,2283207460,Undirected,1
1438952906,2283207460,Undirected,1
1443432611,2283207460,Undirected,1
1452336106,2118894900,Undirected,1
1452336106,2258678973,Undirected,1
1468632739,2166054701,Undirected,9
1468728986,1922357988,Undirected,1
1469317468,1469395222,Undirected,1
1469317468,2134348585,Undirected,2
1469317468,2143042356,Undirected,1
1469317468,2151288080,Undirected,1
1469317468,2176865771,Undirected,1
1469317468,2258678973,Undirected,1
1469317468,2266124380,Undirected,6
1469317468,2268400957,Undirected,3
1469317468,2277218971,Undirected,2
1469317468,2278808161,Undirected,1
1469317468,2283134097,Undirected,2
1469317468,2288581125,Undirected,2
1469317468,2296961214,Undirected,1
1469317468,2307337491,Undirected,1
1469317468,2311498038,Undirected,1
1469317468,2336240510,Undirected,3
1469317468,2343635833,Undirected,1
1469317468,2343777583,Undirected,2
1469317468,2345125844,Undirected,2
1469317468,2345188769,Undirected,1
1469317468,2345299707,Undirected,2
1469317468,2375095582,Undirected,1
1469317468,2382886928,Undirected,1
1469317468,2404960108,Undirected,1
1469317468,2409960010,Undirected,1
1469393396,2098477702,Undirected,1
1469440742,2283207460,Undirected,1
1470716407,2145225543,Undirected,1
1470741746,2000111554,Undirected,1
1471457466,1712242431,Undirected,1
1471457466,2054160801,Undirected,1
1471457466,2099586514,Undirected,1
1471457466,2108968898,Undirected,1
1471457466,2115388251,Undirected,1
1471457466,2115571066,Undirected,1
1471457466,2118894900,Undirected,1
1471457466,2152510061,Undirected,1
1471457466,2190478459,Undirected,1
1471457466,2258678973,Undirected,1
1471457466,2304180315,Undirected,2
1471457466,2328011748,Undirected,1
1471729863,2144881132,Undirected,2
1474226770,2145225543,Undirected,1
1477590794,2281907225,Undirected,1
1478162448,2152803550,Undirected,1
1478492696,2328976878,Undirected,3
1480997118,2152634780,Undirected,1
1482473886,2258678973,Undirected,1
1486436025,2303483971,Undirected,2
1486436025,2304180315,Undirected,1
1490701295,2108645437,Undirected,2
1490938803,2144881132,Undirected,3
1491203133,1733505407,Undirected,1
1491203133,2021195836,Undirected,1
1491203133,2065752249,Undirected,3
1491203133,2066417952,Undirected,2
1491203133,2066974703,Undirected,1
1491203133,2093939303,Undirected,1
1491203133,2108263986,Undirected,1
1491203133,2109479107,Undirected,2
1491203133,2113951250,Undirected,1
1491203133,2115445928,Undirected,1
1491203133,2122896649,Undirected,1
1491203133,2145972498,Undirected,1
1491203133,2148612552,Undirected,2
1491203133,2266473127,Undirected,1
1491203133,2274579559,Undirected,3
1491203133,2292402355,Undirected,1
1491203133,2299926830,Undirected,1
1491203133,2305718465,Undirected,1
1491203133,2316152845,Undirected,9
1491203133,2360305970,Undirected,2
1491238594,2004068612,Undirected,1
1491247995,2145225543,Undirected,2
1491247995,2197900626,Undirected,4
1491409019,2000111554,Undirected,1
1491753352,2316152845,Undirected,1
1492114156,2000111554,Undirected,1
1492157957,1576240066,Undirected,3
1500369691,2263679266,Undirected,1
1500389346,2118662037,Undirected,1
1500389346,2143685743,Undirected,1
1504367204,1576240066,Undirected,3
1508493242,2241569932,Undirected,1
1508493242,2241612487,Undirected,1
1519584460,2087743517,Undirected,1
1524732329,2304180315,Undirected,1
1556022677,2263679266,Undirected,1
1556840253,2180746975,Undirected,1
1557383324,2067823691,Undirected,1
1557385586,1564139903,Undirected,1
1559956290,2381580561,Undirected,1
1564139903,1781789550,Undirected,1
1564139903,2058346405,Undirected,1
1564139903,2059892631,Undirected,1
1564139903,2111354124,Undirected,2
1564139903,2114599068,Undirected,1
1564139903,2119660638,Undirected,1
1564139903,2213728244,Undirected,2
1564139903,2213732240,Undirected,2
1564139903,2243228174,Undirected,4
1564139903,2243228182,Undirected,1
1564139903,2243335766,Undirected,2
1564139903,2243337041,Undirected,2
1564139903,2258225151,Undirected,1
1564139903,2303254223,Undirected,6
1564139903,2346982764,Undirected,2
1564139903,2359176353,Undirected,1
1564139903,2361620327,Undirected,2
1567390813,2292402355,Undirected,1
1576144980,2004068612,Undirected,1
1576240066,1604967835,Undirected,1
1576240066,2067611741,Undirected,1
1576240066,2099476557,Undirected,3
1576240066,2107965211,Undirected,1
1576240066,2110929655,Undirected,1
1576240066,2115460282,Undirected,3
1576240066,2116253984,Undirected,2
1576240066,2116887661,Undirected,2
1576240066,2118461371,Undirected,1
1576240066,2149187240,Undirected,3
1576240066,2153078543,Undirected,1
1576240066,2155421247,Undirected,1
1576240066,2156295350,Undirected,1
1576240066,2158500409,Undirected,1
1576240066,2159011980,Undirected,2
1576240066,2181545220,Undirected,2
1576240066,2217430778,Undirected,2
1576240066,2266124380,Undirected,1
1576506131,2109660691,Undirected,1
1576506131,2145225543,Undirected,1
1582362282,2066267995,Undirected,1
1582362282,2110785294,Undirected,9
1582362282,2132640025,Undirected,1
1582362282,2176089869,Undirected,2
1582362282,2197044498,Undirected,3
1582362282,2249335762,Undirected,4
1582362282,2266705952,Undirected,1
1583010633,2265578799,Undirected,2
1583010633,2283800150,Undirected,1
1583010633,2284640607,Undirected,2
1596786698,2000111554,Undirected,1
1596786698,2109460766,Undirected,1
1597747113,2249968437,Undirected,1
1605759982,2114190759,Undirected,1
1605759982,2148904286,Undirected,1
1605759982,2157479500,Undirected,1
1605759982,2266124380,Undirected,11
1605759982,2271196244,Undirected,1
1605759982,2271452092,Undirected,1
1605759982,2271734313,Undirected,1
1605759982,2274276408,Undirected,2
1606015788,2108327687,Undirected,1
1613007295,2108645437,Undirected,1
1622427048,2311498038,Undirected,1
1623995772,2066974703,Undirected,6
1623995772,2316152845,Undirected,5
1630364521,2118894900,Undirected,1
1630364521,2258678973,Undirected,1
1633350604,1922357988,Undirected,2
1637794305,2109729010,Undirected,3
1643145163,2221547236,Undirected,1
1643145163,2316152845,Undirected,9
1643356328,2118662037,Undirected,1
1643356328,2143685743,Undirected,3
1643653736,2283207460,Undirected,6
1644912978,2381580561,Undirected,1
1646695018,2192723080,Undirected,4
1654099468,2241569932,Undirected,1
1657366361,2144881132,Undirected,1
1657675951,2258678973,Undirected,1
1658833635,2221547236,Undirected,1
1659135689,2166054701,Undirected,1
1661042816,2000111554,Undirected,1
1664702790,2118207189,Undirected,1
1676759117,2316152845,Undirected,2
1689633894,2120217375,Undirected,1
1689633894,2166054701,Undirected,1
1689633894,2179447026,Undirected,1
1689633894,2269105783,Undirected,1
1689633894,2269575041,Undirected,1
1689633894,2309006308,Undirected,1
1689633894,2315313021,Undirected,1
1689633894,2317984209,Undirected,6
1689633894,2352018803,Undirected,3
1689633894,2389644079,Undirected,1
1689633894,2398804870,Undirected,2
1700532317,2258678973,Undirected,1
1703120788,2263679266,Undirected,2
1712196515,2109729010,Undirected,1
1712242431,2044642035,Undirected,1
1712242431,2065125544,Undirected,1
1712242431,2067016973,Undirected,1
1712242431,2077511359,Undirected,1
1712242431,2099586514,Undirected,2
1712242431,2108551924,Undirected,1
1712242431,2109047728,Undirected,1
1712242431,2109570965,Undirected,1
1712242431,2115137329,Undirected,1
1712242431,2118894900,Undirected,2
1712242431,2145899982,Undirected,1
1712242431,2150080689,Undirected,1
1712242431,2175060759,Undirected,1
1712242431,2177371880,Undirected,1
1712242431,2212231124,Undirected,1
1712242431,2258678973,Undirected,2
1712242431,2304180315,Undirected,2
1720763480,2343867057,Undirected,2
1722033888,2316152845,Undirected,2
1726115108,2167255603,Undirected,1
1729494092,2108645437,Undirected,1
1739134993,2056528933,Undirected,1
1739753031,2258678973,Undirected,1
1740613789,2118894900,Undirected,1
1740613789,2258678973,Undirected,3
1742197495,2166054701,Undirected,1
1742409571,2290902704,Undirected,1
1742506827,2109660691,Undirected,3
1742506827,2146267242,Undirected,3
1748959458,2299942582,Undirected,1
1751649980,2359176353,Undirected,1
1752567629,2292402355,Undirected,2
1752924346,2258678973,Undirected,1
1753630484,2292402355,Undirected,1
1753653801,1922357988,Undirected,1
1753869413,2056528933,Undirected,1
1775927114,2154841567,Undirected,4
1779776376,2258678973,Undirected,2
1781788981,1781789550,Undirected,1
1781789550,1810714948,Undirected,4
1781789550,2007246756,Undirected,2
1781789550,2051417741,Undirected,3
1781789550,2066506434,Undirected,1
